session_id,pid,session_index,first_session,no_started_or_resumed_job,log_duration_minutes,log_gap_days,log_jobs_started,log_jobs_resumed,log_tasks_completed,purchase_any,job_completion_ratio_capped,job_exit_ratio_capped,progression_gain,mode_diversity
p10015_s0005,p10015,5,0,0,5.27836972873834,3.5505588336462526,1.791759469228055,1.0986122886681098,1.791759469228055,1,0.5555555555555556,1.0,1.0,1
p10015_s0006,p10015,6,0,0,5.821812393414691,1.1393713182431513,2.3978952727983707,1.0986122886681098,2.3978952727983707,1,0.6,1.0,1.0,2
p10015_s0007,p10015,7,0,0,4.453571801836977,0.5622841822744519,1.0986122886681098,1.0986122886681098,1.6094379124341003,1,0.8,1.0,1.0,1
p10015_s0008,p10015,8,0,0,4.453377834228959,0.5206109245007877,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10015_s0009,p10015,9,0,0,1.999225207823035,4.547693093924651,0.0,0.6931471805599453,0.0,1,0.0,1.0,0.09381434,1
p10016_s0001,p10016,1,1,0,4.078384542643371,0.0,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p10016_s0002,p10016,2,0,0,4.957351716314484,0.6563138930145956,1.3862943611198906,0.0,2.3978952727983707,1,0.6666666666666666,1.0,1.0,1
p10016_s0003,p10016,3,0,0,4.09016919081162,0.6466850336209975,1.0986122886681098,0.6931471805599453,0.6931471805599453,0,0.3333333333333333,1.0,1.0,2
p10016_s0004,p10016,4,0,0,3.8018360463933907,2.2916411668366554,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p10016_s0005,p10016,5,0,1,0.5690945318899665,4.62662359233689,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10016_s0006,p10016,6,0,0,4.888467660122048,3.9959936723199716,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,1.0,1.0,1.0,1
p10016_s0007,p10016,7,0,0,3.2561716096118976,0.28978056352285414,1.0986122886681098,0.0,0.6931471805599453,1,0.5,1.0,1.0,1
p10016_s0008,p10016,8,0,0,3.9994231957089794,0.046384274099195065,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p10016_s0009,p10016,9,0,0,3.2689350247409377,0.224855048829383,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.158019107,1
p10016_s0010,p10016,10,0,0,4.892977250628023,0.12524483896320138,1.6094379124341003,0.6931471805599453,1.6094379124341003,0,0.8,1.0,1.0,1
p10016_s0011,p10016,11,0,0,2.830267833826459,0.34312991916735575,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.4592124000000001,1
p10017_s0001,p10017,1,1,1,0.6763400622435641,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10018_s0001,p10018,1,1,0,4.153922885224799,0.0,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p10018_s0002,p10018,2,0,0,3.37188299399338,1.168640632099353,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p10018_s0003,p10018,3,0,0,5.194899407349548,0.6102686656597793,1.3862943611198906,0.6931471805599453,2.4849066497880004,1,0.75,1.0,1.0,1
p10018_s0004,p10018,4,0,0,4.317043570297161,0.6609503531766959,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10018_s0005,p10018,5,0,0,3.8760503449693284,0.6500016457310352,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p10018_s0006,p10018,6,0,0,3.8815637979434374,0.6612013301956894,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10018_s0007,p10018,7,0,0,4.127403166124521,0.6839207195941868,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.37855326,1
p10018_s0008,p10018,8,0,0,3.844814255734696,0.7093235058324174,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,1.0,1.0,1.0,1
p10018_s0009,p10018,9,0,1,3.9803045128445516,0.6653928834784651,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10018_s0010,p10018,10,0,0,4.892101977049168,0.6621091018579145,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10018_s0011,p10018,11,0,0,3.4489287844833454,0.6492400402783608,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p10018_s0012,p10018,12,0,0,3.4457457579232242,0.6782509002127228,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10018_s0013,p10018,13,0,0,2.362425093350063,0.6894249839955588,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.18889228,1
p10019_s0001,p10019,1,1,0,4.197703075209254,0.0,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p10019_s0002,p10019,2,0,0,2.3497866944783397,0.003546942894958942,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10019_s0003,p10019,3,0,0,2.136136885356381,1.3485119649444972,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0,1
p10019_s0004,p10019,4,0,0,0.5500463369192718,0.6455082631737797,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0081963678,1
p10019_s0005,p10019,5,0,0,0.4803664162812822,2.124398032932621,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0,1
p10019_s0006,p10019,6,0,0,4.91167401268046,2.066571167503316,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.990272946,1
p10019_s0007,p10019,7,0,0,2.8439399217948593,0.6507626715822435,0.6931471805599453,0.0,1.791759469228055,1,0.0,1.0,0.198172997,1
p10019_s0008,p10019,8,0,1,0.34830669426821576,3.9079798893347717,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10019_s0009,p10019,9,0,1,0.3123746850421524,3.3147069127473974,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10019_s0010,p10019,10,0,1,0.33647223662121295,2.6261880022238575,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10019_s0011,p10019,11,0,0,4.1127846058492254,0.9227466990505125,0.0,0.6931471805599453,0.6931471805599453,0,0.0,1.0,0.60421673,1
p10019_s0012,p10019,12,0,1,0.4382549309311553,4.028100059976942,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p1002_s0001,p1002,1,1,0,2.4495672833426916,0.0,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10020_s0001,p10020,1,1,0,3.7502880822425797,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p10020_s0002,p10020,2,0,0,4.6079995129982505,0.47475937450032607,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,0.6666666666666666,1.0,1.0,1
p10020_s0003,p10020,3,0,0,4.36331091647794,0.9637307786959856,0.6931471805599453,0.6931471805599453,1.9459101490553132,1,0.5,1.0,1.0,1
p10020_s0004,p10020,4,0,0,5.5631145664623585,0.9840748484197551,1.3862943611198906,0.6931471805599453,1.9459101490553132,0,0.75,1.0,1.0,1
p10020_s0005,p10020,5,0,0,5.232266591419468,1.967405307834538,1.6094379124341003,0.6931471805599453,1.6094379124341003,1,0.8,1.0,1.0,1
p10020_s0006,p10020,6,0,0,4.023266184244128,0.12589816687537433,0.6931471805599453,0.6931471805599453,1.0986122886681098,0,1.0,1.0,1.0,1
p10020_s0007,p10020,7,0,0,4.979373932211118,0.13398846407737539,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10020_s0008,p10020,8,0,0,5.226463262780053,0.2219947435390285,1.791759469228055,0.6931471805599453,1.791759469228055,0,0.8333333333333334,1.0,1.0,1
p10020_s0009,p10020,9,0,0,3.1157350659486873,0.7270172888400538,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.237642004,1
p10020_s0010,p10020,10,0,0,4.33204826486764,0.39708907751724265,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0011,p10020,11,0,0,3.7932394694381792,2.752216966006559,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.2900990699999999,1
p10020_s0012,p10020,12,0,0,5.172754143572691,1.663342839833684,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0013,p10020,13,0,0,4.779403565932293,1.555810023655517,1.0986122886681098,0.6931471805599453,0.6931471805599453,0,0.3333333333333333,1.0,1.0,1
p10020_s0014,p10020,14,0,0,5.679546702142954,1.9617545300588306,0.0,1.0986122886681098,1.0986122886681098,1,0.6666666666666666,1.0,0.928363174,1
p10020_s0015,p10020,15,0,0,5.4763240721907165,0.5345421503833068,1.0986122886681098,0.0,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0016,p10020,16,0,0,3.7376696182833684,1.9337180712529136,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0579207379999999,1
p10020_s0017,p10020,17,0,0,3.119423745896541,0.20930753279714517,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.32504273,1
p10020_s0018,p10020,18,0,0,4.2941057533014115,3.3999489174697715,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0019,p10020,19,0,0,4.392389421709428,1.5801902654824314,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0020,p10020,20,0,0,3.761975009184487,0.18465294194065857,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10020_s0021,p10020,21,0,0,5.442850517280335,1.879897879344268,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0022,p10020,22,0,0,4.0943445622221,2.079157936652917,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0023,p10020,23,0,0,3.6635616461296463,2.5736365852179963,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.30548325,1
p10020_s0024,p10020,24,0,0,4.393831680123644,0.6176350891889214,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10020_s0025,p10020,25,0,0,5.405750732366793,1.4155075669724277,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p10020_s0026,p10020,26,0,0,2.987364023883474,1.943329109396106,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10020_s0027,p10020,27,0,0,2.723486009232049,0.9871374395001056,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.22545527,1
p10020_s0028,p10020,28,0,0,4.962611502854725,0.2628538169817744,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10020_s0029,p10020,29,0,0,4.080076590424396,0.4743201100092367,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0030,p10020,30,0,0,3.9409343489225663,0.6838623111085853,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10020_s0031,p10020,31,0,0,3.565298392342582,0.09963582752096001,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0958826729999999,1
p10020_s0032,p10020,32,0,0,1.8946168546677629,1.0049500558085702,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.00786421,1
p10020_s0033,p10020,33,0,0,4.373238128640803,1.178035146154547,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.21867248,1
p10020_s0034,p10020,34,0,0,5.150397236471415,0.037304704992215026,0.0,0.6931471805599453,0.6931471805599453,1,1.0,0.0,0.64110518,1
p10021_s0001,p10021,1,1,0,4.7568893406239345,0.0,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p10021_s0002,p10021,2,0,0,4.713276927313943,0.6729858083669539,1.3862943611198906,0.0,2.302585092994046,1,0.6666666666666666,1.0,1.0,1
p10021_s0003,p10021,3,0,0,4.714622319549171,1.3671864577249457,0.6931471805599453,0.6931471805599453,1.3862943611198906,0,1.0,1.0,1.0,1
p10021_s0004,p10021,4,0,0,4.770543371552089,0.6666712948550277,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0005,p10021,5,0,0,4.291372266405751,0.6530904699099669,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p10021_s0006,p10021,6,0,0,4.7554562649989105,0.537765032910806,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p10021_s0007,p10021,7,0,0,5.049642309204061,0.7754256349514077,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p10021_s0008,p10021,8,0,0,4.020578411982491,0.5195375643680122,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p10021_s0009,p10021,9,0,0,3.9997285858472518,0.693783552106688,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0010,p10021,10,0,0,5.0447146077491185,0.7597127257565408,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0011,p10021,11,0,0,4.530985287798715,0.6427367809065004,1.791759469228055,0.0,1.791759469228055,1,1.0,1.0,1.0,1
p10021_s0012,p10021,12,0,0,5.23457852558103,1.0206799426347362,1.3862943611198906,0.0,1.3862943611198906,1,1.0,1.0,1.0,1
p10021_s0013,p10021,13,0,0,4.463606621666305,0.539338841818648,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p10021_s0014,p10021,14,0,0,3.1945831322991562,0.5201087904204404,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0015,p10021,15,0,0,4.191168746857641,0.12718316016829856,0.0,0.6931471805599453,0.6931471805599453,1,1.0,1.0,0.6319554199999999,1
p10021_s0016,p10021,16,0,0,5.034785754328539,0.2669566236534543,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0017,p10021,17,0,0,4.233139853966164,0.5622248153240157,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0018,p10021,18,0,0,2.509599262378372,0.8136015421652955,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0019,p10021,19,0,0,4.475820513960242,0.6499412220400961,0.6931471805599453,0.6931471805599453,1.0986122886681098,1,1.0,1.0,1.0,1
p10021_s0020,p10021,20,0,0,3.6027767550605247,0.699360476883619,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0021,p10021,21,0,0,4.419242133600025,0.5266032771799847,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.57535863,1
p10021_s0022,p10021,22,0,0,4.8319072728124315,1.8130550205320184,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0023,p10021,23,0,0,4.7045629298661265,0.7210246438574888,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.4592541599999999,1
p10021_s0024,p10021,24,0,0,3.9693480720474157,0.445234697192182,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10021_s0025,p10021,25,0,0,3.934436600265046,0.12220739012836561,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.71158844,1
p10021_s0026,p10021,26,0,0,3.851565036391032,0.7880416594945207,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0027,p10021,27,0,0,3.1570004211501135,1.3708927988028337,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.1681422999999999,1
p10021_s0028,p10021,28,0,0,4.582413198865475,1.054642662937048,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p10021_s0029,p10021,29,0,0,4.771249436680623,0.6615955954337714,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p10021_s0030,p10021,30,0,0,5.2939746171139,1.2838905041863213,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p10021_s0031,p10021,31,0,0,3.185663690662087,1.96591538317258,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0032,p10021,32,0,0,5.026836673434263,2.1862320240311153,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0033,p10021,33,0,0,4.290231104579298,0.0013185747425549061,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0034,p10021,34,0,0,4.838396072643814,1.9433606054329953,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0035,p10021,35,0,0,5.01926462079431,0.6367360364640089,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0036,p10021,36,0,0,4.319929575186295,1.3819766039337988,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,0.0,2
p10021_s0037,p10021,37,0,0,4.472780997942346,1.0690356621936405,0.6931471805599453,0.0,0.6931471805599453,1,1.0,1.0,0.0,1
p10021_s0038,p10021,38,0,0,3.068052935133617,1.099479967681332,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,0.0,1
p10021_s0039,p10021,39,0,0,3.8333404833936773,1.9398634655021039,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0040,p10021,40,0,0,4.007030109006481,3.7800034323912337,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10021_s0041,p10021,41,0,0,4.656021716145525,2.4827631504300856,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0042,p10021,42,0,0,4.846415572666284,2.480346693354061,0.6931471805599453,0.0,0.6931471805599453,0,1.0,1.0,0.0,1
p10021_s0043,p10021,43,0,1,0.7014459833746404,0.30416868223486326,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10021_s0044,p10021,44,0,1,0.8109302162163288,0.00024302602233933476,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10021_s0045,p10021,45,0,1,0.9162907318741551,0.006357065786712366,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10022_s0001,p10022,1,1,0,4.869327713392915,0.0,1.3862943611198906,0.0,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p10023_s0001,p10023,1,1,0,4.349202089025838,0.0,1.791759469228055,0.6931471805599453,1.3862943611198906,0,0.5,1.0,1.0,2
p10023_s0002,p10023,2,0,0,3.2281658717752935,0.0008908068174697695,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.4528991599999999,1
p10023_s0003,p10023,3,0,0,4.237963789997018,0.0731278292721705,0.6931471805599453,0.0,1.791759469228055,1,0.0,1.0,0.5457791723000001,1
p10023_s0004,p10023,4,0,0,4.234589479733429,0.3946896684277931,1.0986122886681098,0.6931471805599453,1.791759469228055,0,0.6666666666666666,1.0,1.0,1
p10023_s0005,p10023,5,0,0,4.333798812360626,0.002335234179922975,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.78758384,1
p10023_s0006,p10023,6,0,0,3.8884131397890123,0.12929064250786326,1.0986122886681098,0.0,1.0986122886681098,1,1.0,1.0,1.0,1
p10023_s0007,p10023,7,0,0,4.324353382445038,0.5535923926527441,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10023_s0008,p10023,8,0,0,5.355957145994451,0.09293994878236177,1.791759469228055,0.6931471805599453,1.9459101490553132,0,1.0,1.0,1.0,1
p10023_s0009,p10023,9,0,0,3.827553848801696,0.020335800312105672,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p10024_s0001,p10024,1,1,0,5.033374781065745,0.0,1.3862943611198906,0.0,1.6094379124341003,1,1.0,1.0,1.0,2
p10024_s0002,p10024,2,0,0,2.7891180241909916,0.0015150554274021245,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p10024_s0003,p10024,3,0,0,3.1023420086122493,0.0704239457769299,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.24711466,1
p10024_s0004,p10024,4,0,0,5.791335371664062,0.17512947479971958,0.6931471805599453,0.6931471805599453,2.302585092994046,1,0.5,1.0,1.0,1
p10024_s0005,p10024,5,0,0,6.304205018900539,0.1047874348116957,1.9459101490553132,0.6931471805599453,1.9459101490553132,1,0.8571428571428571,1.0,1.0,1
p10024_s0006,p10024,6,0,0,5.681423248711656,0.3664499293867901,1.3862943611198906,0.6931471805599453,1.3862943611198906,1,0.75,1.0,1.0,1
p10024_s0007,p10024,7,0,0,4.420646205638937,0.34192197618000386,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.08385213,1
p10025_s0001,p10025,1,1,0,0.9360933591703349,0.0,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10026_s0001,p10026,1,1,0,1.104152469043725,0.0,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10027_s0001,p10027,1,1,0,4.881412068297316,0.0,1.0986122886681098,0.0,1.0986122886681098,0,1.0,1.0,1.0,1
p10027_s0002,p10027,2,0,0,3.9012990420651703,1.0806078122477192,1.3862943611198906,0.0,1.3862943611198906,0,0.6666666666666666,1.0,1.0,2
p10028_s0001,p10028,1,1,0,2.3092296357127142,0.0,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10029_s0001,p10029,1,1,0,4.021773869387265,0.0,2.3978952727983707,0.0,2.70805020110221,1,0.9285714285714286,1.0,1.0,2
p10029_s0002,p10029,2,0,0,3.7662262233165635,0.10607900748074749,2.3978952727983707,0.6931471805599453,2.70805020110221,0,0.9285714285714286,0.9285714285714286,1.0,1
p1003_s0001,p1003,1,1,0,4.044512188474225,0.0,1.6094379124341003,0.6931471805599453,1.6094379124341003,0,0.6,1.0,1.0,1
p10030_s0001,p10030,1,1,0,4.061304708143901,0.0,1.0986122886681098,0.0,0.6931471805599453,1,0.5,1.0,1.0,1
p10031_s0001,p10031,1,1,0,2.0710732920093196,0.0,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p10032_s0001,p10032,1,1,0,3.6068556186353455,0.0,1.3862943611198906,0.0,0.6931471805599453,0,0.3333333333333333,1.0,1.0,2
p10032_s0002,p10032,2,0,0,3.8860212028891454,0.07888819532671143,0.0,0.6931471805599453,0.6931471805599453,1,1.0,1.0,0.71331492,1
p10032_s0003,p10032,3,0,0,3.456316680883235,0.6347011734215314,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p10032_s0004,p10032,4,0,0,4.374708253866202,0.5602174587470846,1.3862943611198906,1.0986122886681098,1.6094379124341003,1,0.2,1.0,1.0,3
p10032_s0005,p10032,5,0,0,3.7784916128036232,0.1563803351545274,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10032_s0006,p10032,6,0,0,1.791759469228055,0.7173541287123016,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0157958859999999,1
p10032_s0007,p10032,7,0,0,4.173104396082747,0.6698335357378218,0.6931471805599453,0.0,0.0,0,0.0,1.0,0.0,1
p10032_s0008,p10032,8,0,0,3.944167458754713,0.36878191347060624,0.6931471805599453,0.6931471805599453,0.0,0,0.0,1.0,0.015101944,2
p10032_s0009,p10032,9,0,0,4.617921869913254,0.10702579497688745,0.6931471805599453,0.6931471805599453,0.0,0,0.0,1.0,0.8344014599999999,2
p10032_s0010,p10032,10,0,0,4.6076670661866785,0.250767725368156,0.6931471805599453,0.6931471805599453,1.9459101490553132,1,0.5,1.0,0.55638114,2
p10032_s0011,p10032,11,0,0,2.750470916986162,0.675480465023772,0.0,0.6931471805599453,0.6931471805599453,0,1.0,1.0,0.1628594399999999,1
p10032_s0012,p10032,12,0,1,3.1938998387980235,1.08305595715765,0.0,0.0,0.0,0,0.0,0.0,0.0,1
p10032_s0013,p10032,13,0,0,2.7547217204113568,0.44041806159970465,1.0986122886681098,0.0,0.6931471805599453,0,0.5,1.0,1.0,1
p10032_s0014,p10032,14,0,0,3.290886360844473,0.1752557576637885,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.1796708,1
p10032_s0015,p10032,15,0,0,3.9749978045895347,0.16740569662960686,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.14725245,1
p10032_s0016,p10032,16,0,0,3.285287590387452,1.3005605767520483,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.1291044999999999,1
p10032_s0017,p10032,17,0,0,4.122013770164055,0.06570971002803405,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10032_s0018,p10032,18,0,0,3.3339886319687055,0.04483614923231839,1.0986122886681098,0.6931471805599453,0.0,0,0.0,1.0,0.2401591,2
p10032_s0019,p10032,19,0,0,2.325650365925042,0.7787619423042703,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.0596065699999999,1
p10032_s0020,p10032,20,0,0,5.058366696917446,1.2797886426424612,0.0,1.0986122886681098,0.0,0,0.0,1.0,0.7565337400000001,1
p10032_s0021,p10032,21,0,0,3.227505151566255,1.1900992320600643,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10032_s0022,p10032,22,0,0,3.7561486186490396,0.5497792072262182,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10032_s0023,p10032,23,0,0,3.353406717825807,0.7904860251374186,0.6931471805599453,0.6931471805599453,0.0,1,0.0,1.0,0.23454905,1
p10032_s0024,p10032,24,0,0,3.756927434887783,1.2715113780936678,0.0,0.6931471805599453,0.0,1,0.0,1.0,0.4498807000000001,1
p10032_s0025,p10032,25,0,0,3.6901286735143684,0.7333134045541466,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.29388911,1
p10032_s0026,p10032,26,0,0,4.666422062019855,0.039254099348092826,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,0.5,1.0,1.0,1
p10032_s0027,p10032,27,0,0,3.8155121050473024,0.026159467578351022,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.6666666666666666,1.0,1.0,1
p10032_s0028,p10032,28,0,0,3.942228847485212,0.01680248867603479,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
p10032_s0029,p10032,29,0,0,3.5605724856262198,0.5014835106886637,0.0,0.6931471805599453,0.0,0,0.0,1.0,0.57481033,1
p10032_s0030,p10032,30,0,0,4.397735928379062,0.21898677573268518,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0.5,1.0,1.0,1
