pid,transition_index_from_prev,from_session_id,to_session_id,from_state,to_state,transition_gap_days,is_update_window_2023_01_31_to_2023_02_07,is_minimal_cluster_purchase_anomaly
p10032,61,p10032_s0062,p10032_s0063,1,3,0.8428472222222222,False,False
p10032,62,p10032_s0063,p10032_s0064,3,1,0.6604976851851851,False,False
p10032,63,p10032_s0064,p10032_s0065,1,2,0.061203703703703705,False,False
p10032,64,p10032_s0065,p10032_s0066,2,1,0.3260763888888889,False,False
p10032,65,p10032_s0066,p10032_s0067,1,2,0.9797569444444445,False,False
p10032,66,p10032_s0067,p10032_s0068,2,2,0.9536805555555555,False,False
p10032,67,p10032_s0068,p10032_s0069,2,2,4.979490740740741,False,False
p10032,68,p10032_s0069,p10032_s0070,2,2,0.941875,False,False
p10032,69,p10032_s0070,p10032_s0071,2,3,0.7677546296296296,False,False
p10032,70,p10032_s0071,p10032_s0072,3,2,4.856064814814815,False,False
p10032,71,p10032_s0072,p10032_s0073,2,1,0.04552083333333334,False,False
p10032,72,p10032_s0073,p10032_s0074,1,2,0.16854166666666667,False,False
p10032,73,p10032_s0074,p10032_s0075,2,2,0.9885185185185185,False,False
p10032,74,p10032_s0075,p10032_s0076,2,3,2.615636574074074,False,False
p10032,75,p10032_s0076,p10032_s0077,3,1,0.04259259259259259,False,False
p10032,76,p10032_s0077,p10032_s0078,1,1,2.248148148148148,False,False
p10032,77,p10032_s0078,p10032_s0079,1,1,0.4701851851851852,False,False
p10032,78,p10032_s0079,p10032_s0080,1,1,0.19690972222222222,False,False
p10032,79,p10032_s0080,p10032_s0081,1,2,0.027314814814814816,False,False
p10032,80,p10032_s0081,p10032_s0082,2,2,0.07974537037037037,False,False
p10032,81,p10032_s0082,p10032_s0083,2,2,0.0334375,False,False
p10032,82,p10032_s0083,p10032_s0084,2,1,0.9979629629629629,False,False
p10032,83,p10032_s0084,p10032_s0085,1,1,3.034988425925926,False,False
p10032,84,p10032_s0085,p10032_s0086,1,2,0.9599884259259259,False,False
p10032,85,p10032_s0086,p10032_s0087,2,2,0.9059490740740741,False,False
p10032,86,p10032_s0087,p10032_s0088,2,2,0.8965856481481481,False,False
p10032,87,p10032_s0088,p10032_s0089,2,1,1.0567592592592592,False,False
p10032,88,p10032_s0089,p10032_s0090,1,2,0.028356481481481483,False,False
p10032,89,p10032_s0090,p10032_s0091,2,2,0.9249537037037037,False,False
p10032,90,p10032_s0091,p10032_s0092,2,2,0.02133101851851852,False,False
p10032,91,p10032_s0092,p10032_s0093,2,2,1.9565625,False,False
p10032,92,p10032_s0093,p10032_s0094,2,1,0.4466435185185185,False,False
p10032,93,p10032_s0094,p10032_s0095,1,2,0.06572916666666667,False,False
p10032,94,p10032_s0095,p10032_s0096,2,2,0.21133101851851852,False,False
p10032,95,p10032_s0096,p10032_s0097,2,1,0.08135416666666667,False,False
p10032,96,p10032_s0097,p10032_s0098,1,2,0.06284722222222222,False,False
p10032,97,p10032_s0098,p10032_s0099,2,2,1.6007986111111112,False,False
p10032,98,p10032_s0099,p10032_s0100,2,1,0.4323148148148148,False,False
p10032,99,p10032_s0100,p10032_s0101,1,2,0.8616666666666667,False,False
p10032,100,p10032_s0101,p10032_s0102,2,2,0.0958449074074074,False,False
p10032,101,p10032_s0102,p10032_s0103,2,2,0.965949074074074,False,False
p10032,102,p10032_s0103,p10032_s0104,2,2,1.3964930555555555,False,False
p10032,103,p10032_s0104,p10032_s0105,2,1,0.3630671296296296,False,False
p10032,104,p10032_s0105,p10032_s0106,1,2,0.09164351851851851,False,False
p10032,105,p10032_s0106,p10032_s0107,2,1,2.057199074074074,False,False
p10032,106,p10032_s0107,p10032_s0108,1,4,0.6728125,False,False
p10032,107,p10032_s0108,p10032_s0109,4,1,0.1296064814814815,False,False
p10032,108,p10032_s0109,p10032_s0110,1,1,8.88287037037037,False,False
p10032,109,p10032_s0110,p10032_s0111,1,2,2.0053819444444443,False,False
p10032,110,p10032_s0111,p10032_s0112,2,1,0.04384259259259259,False,False
p10032,111,p10032_s0112,p10032_s0113,1,1,0.8977314814814815,False,False
p10032,112,p10032_s0113,p10032_s0114,1,2,5.47380787037037,False,False
p10032,113,p10032_s0114,p10032_s0115,2,1,0.3254861111111111,False,False
p10032,114,p10032_s0115,p10032_s0116,1,2,2.6160185185185183,False,False
p10032,115,p10032_s0116,p10032_s0117,2,2,11.441076388888888,False,False
p10032,116,p10032_s0117,p10032_s0118,2,2,0.10353009259259259,False,False
p10032,117,p10032_s0118,p10032_s0119,2,1,1.9741666666666666,False,False
p10032,118,p10032_s0119,p10032_s0120,1,2,0.3900462962962963,False,False
p10032,119,p10032_s0120,p10032_s0121,2,2,0.10400462962962963,False,False
p10032,120,p10032_s0121,p10032_s0122,2,1,0.2727662037037037,False,False
p10032,121,p10032_s0122,p10032_s0123,1,2,2.493877314814815,False,False
p10032,122,p10032_s0123,p10032_s0124,2,2,0.6366203703703703,False,False
p10032,123,p10032_s0124,p10032_s0125,2,2,3.8871990740740743,False,False
p10032,124,p10032_s0125,p10032_s0126,2,2,27.642650462962962,False,False
p10032,125,p10032_s0126,p10032_s0127,2,2,4.003958333333333,False,False
p10032,126,p10032_s0127,p10032_s0128,2,1,0.2838888888888889,False,False
p10032,127,p10032_s0128,p10032_s0129,1,2,2.0830555555555557,False,False
p10032,128,p10032_s0129,p10032_s0130,2,2,0.40118055555555554,True,False
p10032,129,p10032_s0130,p10032_s0131,2,4,0.16243055555555555,True,False
p10032,130,p10032_s0131,p10032_s0132,4,4,0.00047453703703703704,True,False
p10033,0,p10033_s0001,p10033_s0002,0,3,89.18016203703704,False,False
p10035,0,p10035_s0001,p10035_s0002,0,1,0.11052083333333333,False,False
p10035,1,p10035_s0002,p10035_s0003,1,1,0.4761574074074074,False,False
p10035,2,p10035_s0003,p10035_s0004,1,1,0.8805208333333333,False,False
p10035,3,p10035_s0004,p10035_s0005,1,4,0.018877314814814816,False,False
p10036,0,p10036_s0001,p10036_s0002,0,2,1.8584722222222223,False,False
p10036,1,p10036_s0002,p10036_s0003,2,1,0.7291782407407408,False,False
p10036,2,p10036_s0003,p10036_s0004,1,1,0.9553356481481482,False,False
p10036,3,p10036_s0004,p10036_s0005,1,1,0.6994560185185185,False,False
p10037,0,p10037_s0001,p10037_s0002,0,2,0.6026388888888888,False,False
p10037,1,p10037_s0002,p10037_s0003,2,1,2.3530555555555557,False,False
p10037,2,p10037_s0003,p10037_s0004,1,4,153.14527777777778,False,False
p10037,3,p10037_s0004,p10037_s0005,4,4,0.00015046296296296297,False,False
p10038,0,p10038_s0001,p10038_s0002,2,1,0.00019675925925925926,False,False
p10038,1,p10038_s0002,p10038_s0003,1,4,70.2357175925926,False,False
p10038,2,p10038_s0003,p10038_s0004,4,1,6.702870370370371,False,False
p10038,3,p10038_s0004,p10038_s0005,1,1,5.16375,False,False
p10038,4,p10038_s0005,p10038_s0006,1,1,0.9321412037037037,False,False
p10038,5,p10038_s0006,p10038_s0007,1,1,0.8930555555555556,False,False
p10038,6,p10038_s0007,p10038_s0008,1,1,1.8233796296296296,False,False
p10038,7,p10038_s0008,p10038_s0009,1,1,0.1322685185185185,False,False
p10038,8,p10038_s0009,p10038_s0010,1,1,0.7337037037037037,False,False
p10038,9,p10038_s0010,p10038_s0011,1,1,0.8456134259259259,False,False
p10038,10,p10038_s0011,p10038_s0012,1,1,0.7233912037037037,False,False
p10038,11,p10038_s0012,p10038_s0013,1,1,0.6657638888888889,False,False
p10038,12,p10038_s0013,p10038_s0014,1,1,0.9436458333333333,False,False
p10038,13,p10038_s0014,p10038_s0015,1,2,0.7704861111111111,False,False
p10038,14,p10038_s0015,p10038_s0016,2,1,1.990763888888889,False,False
p10038,15,p10038_s0016,p10038_s0017,1,2,1.1728472222222222,False,False
p10038,16,p10038_s0017,p10038_s0018,2,2,1.7610069444444445,False,False
p10038,17,p10038_s0018,p10038_s0019,2,1,0.04581018518518518,False,False
p10038,18,p10038_s0019,p10038_s0020,1,1,0.7513657407407407,False,False
p10038,19,p10038_s0020,p10038_s0021,1,2,1.009212962962963,False,False
p10038,20,p10038_s0021,p10038_s0022,2,3,1.0821064814814816,False,False
p10038,21,p10038_s0022,p10038_s0023,3,2,1.7958333333333334,False,False
p10038,22,p10038_s0023,p10038_s0024,2,3,1.0524652777777779,False,False
p10038,23,p10038_s0024,p10038_s0025,3,1,0.9350347222222222,False,False
p10038,24,p10038_s0025,p10038_s0026,1,2,0.8623726851851852,False,False
p10038,25,p10038_s0026,p10038_s0027,2,2,1.933136574074074,False,False
p10038,26,p10038_s0027,p10038_s0028,2,2,0.9312615740740741,False,False
p10038,27,p10038_s0028,p10038_s0029,2,1,0.8894328703703703,False,False
p10038,28,p10038_s0029,p10038_s0030,1,1,0.6096643518518519,False,False
p10038,29,p10038_s0030,p10038_s0031,1,2,5.171168981481482,False,False
p10038,30,p10038_s0031,p10038_s0032,2,1,1.5788425925925926,False,False
p10038,31,p10038_s0032,p10038_s0033,1,2,0.9015856481481481,False,False
p10038,32,p10038_s0033,p10038_s0034,2,3,0.5501851851851852,False,False
p10038,33,p10038_s0034,p10038_s0035,3,3,0.8975115740740741,False,False
p10039,0,p10039_s0001,p10039_s0002,0,1,0.5311805555555555,False,False
p1004,0,p1004_s0001,p1004_s0002,0,2,124.18872685185185,False,False
p1004,1,p1004_s0002,p1004_s0003,2,4,41.97633101851852,False,False
p10040,0,p10040_s0001,p10040_s0002,0,2,0.3114351851851852,True,False
p10040,1,p10040_s0002,p10040_s0003,2,1,1.5328935185185186,True,False
p10040,2,p10040_s0003,p10040_s0004,1,1,0.056087962962962964,True,False
p10040,3,p10040_s0004,p10040_s0005,1,1,0.3103587962962963,True,False
p10040,4,p10040_s0005,p10040_s0006,1,1,0.2283564814814815,True,False
p10040,5,p10040_s0006,p10040_s0007,1,1,0.15107638888888889,True,False
p10040,6,p10040_s0007,p10040_s0008,1,1,1.0749652777777778,True,False
p10040,7,p10040_s0008,p10040_s0009,1,2,3.787071759259259,True,False
p10040,8,p10040_s0009,p10040_s0010,2,1,0.00042824074074074075,False,False
p10040,9,p10040_s0010,p10040_s0011,1,1,0.03792824074074074,False,False
p10040,10,p10040_s0011,p10040_s0012,1,1,0.053113425925925925,False,False
p10040,11,p10040_s0012,p10040_s0013,1,1,0.00032407407407407406,False,False
p10040,12,p10040_s0013,p10040_s0014,1,1,0.35917824074074073,False,False
p10040,13,p10040_s0014,p10040_s0015,1,1,5.19755787037037,False,False
p10041,0,p10041_s0001,p10041_s0002,0,2,1.7190625,False,False
p10042,0,p10042_s0001,p10042_s0002,0,1,0.9860763888888889,False,False
p10042,1,p10042_s0002,p10042_s0003,1,4,0.0778587962962963,False,False
p10042,2,p10042_s0003,p10042_s0004,4,2,0.8749189814814815,False,False
p10042,3,p10042_s0004,p10042_s0005,2,1,0.06265046296296296,False,False
p10042,4,p10042_s0005,p10042_s0006,1,1,0.826875,False,False
p10042,5,p10042_s0006,p10042_s0007,1,1,0.5859606481481482,False,False
p10042,6,p10042_s0007,p10042_s0008,1,1,0.04034722222222222,False,False
p10042,7,p10042_s0008,p10042_s0009,1,1,0.8230787037037037,False,False
p10042,8,p10042_s0009,p10042_s0010,1,1,0.29734953703703704,False,False
p10043,0,p10043_s0001,p10043_s0002,0,1,1.0797685185185186,False,False
p10043,1,p10043_s0002,p10043_s0003,1,1,5.850590277777778,False,False
p10044,0,p10044_s0001,p10044_s0002,3,1,0.0026967592592592594,True,False
p10045,0,p10045_s0001,p10045_s0002,0,2,2.548912037037037,False,False
p10045,1,p10045_s0002,p10045_s0003,2,1,2.339525462962963,False,False
p10045,2,p10045_s0003,p10045_s0004,1,1,6.9605092592592595,False,False
p10045,3,p10045_s0004,p10045_s0005,1,1,5.886967592592592,False,False
p10045,4,p10045_s0005,p10045_s0006,1,1,3.8799074074074076,False,False
p10045,5,p10045_s0006,p10045_s0007,1,1,0.7342939814814815,False,False
p10045,6,p10045_s0007,p10045_s0008,1,2,0.7524537037037037,False,False
p10045,7,p10045_s0008,p10045_s0009,2,1,6.858912037037037,False,False
p10045,8,p10045_s0009,p10045_s0010,1,1,1.0227199074074074,False,False
p10045,9,p10045_s0010,p10045_s0011,1,1,0.9407986111111111,False,False
p10045,10,p10045_s0011,p10045_s0012,1,1,3.6810416666666668,False,False
p10045,11,p10045_s0012,p10045_s0013,1,2,1.4885416666666667,False,False
p10045,12,p10045_s0013,p10045_s0014,2,1,0.5197569444444444,False,False
p10045,13,p10045_s0014,p10045_s0015,1,2,1.9905208333333333,False,False
p10045,14,p10045_s0015,p10045_s0016,2,2,0.0004166666666666667,False,False
p10045,15,p10045_s0016,p10045_s0017,2,2,1.5891087962962962,False,False
p10045,16,p10045_s0017,p10045_s0018,2,2,2.9204166666666667,False,False
p10045,17,p10045_s0018,p10045_s0019,2,2,0.000625,False,False
p10045,18,p10045_s0019,p10045_s0020,2,2,0.3591435185185185,False,False
p10045,19,p10045_s0020,p10045_s0021,2,2,0.40152777777777776,False,False
p10045,20,p10045_s0021,p10045_s0022,2,2,2.537199074074074,False,False
p10045,21,p10045_s0022,p10045_s0023,2,1,8.563020833333333,False,False
p10045,22,p10045_s0023,p10045_s0024,1,2,3.2028125,False,False
p10045,23,p10045_s0024,p10045_s0025,2,1,0.051875,False,False
p10045,24,p10045_s0025,p10045_s0026,1,1,2.4673958333333332,False,False
p10045,25,p10045_s0026,p10045_s0027,1,3,1.168275462962963,False,False
p10045,26,p10045_s0027,p10045_s0028,3,2,0.15260416666666668,False,False
p10045,27,p10045_s0028,p10045_s0029,2,2,2.1646064814814814,False,False
p10045,28,p10045_s0029,p10045_s0030,2,2,12.842627314814814,False,False
p10045,29,p10045_s0030,p10045_s0031,2,2,5.697881944444444,False,False
p10045,30,p10045_s0031,p10045_s0032,2,2,34.17726851851852,False,False
p10045,31,p10045_s0032,p10045_s0033,2,4,8.076458333333333,False,False
p10045,32,p10045_s0033,p10045_s0034,4,4,29.96179398148148,False,False
p10045,33,p10045_s0034,p10045_s0035,4,1,4.0532407407407405,False,False
p10045,34,p10045_s0035,p10045_s0036,1,4,3.7434606481481483,False,False
p10046,0,p10046_s0001,p10046_s0002,0,1,1.5234027777777779,False,False
p10046,1,p10046_s0002,p10046_s0003,1,2,13.376944444444444,False,False
p10046,2,p10046_s0003,p10046_s0004,2,1,0.6789004629629629,False,False
p10046,3,p10046_s0004,p10046_s0005,1,2,0.23901620370370372,False,False
p10046,4,p10046_s0005,p10046_s0006,2,1,8.914710648148148,False,False
p10046,5,p10046_s0006,p10046_s0007,1,1,0.6461921296296296,False,False
p10048,0,p10048_s0001,p10048_s0002,0,1,0.6006944444444444,False,False
p10048,1,p10048_s0002,p10048_s0003,1,2,19.175520833333334,False,False
p10049,0,p10049_s0001,p10049_s0002,0,3,185.69523148148147,False,False
p10051,0,p10051_s0001,p10051_s0002,0,2,0.04384259259259259,False,False
p10051,1,p10051_s0002,p10051_s0003,2,1,0.6144328703703704,False,False
p10051,2,p10051_s0003,p10051_s0004,1,1,0.0021875,False,False
p10051,3,p10051_s0004,p10051_s0005,1,1,0.7222106481481482,False,False
p10051,4,p10051_s0005,p10051_s0006,1,1,0.0012847222222222223,False,False
p10051,5,p10051_s0006,p10051_s0007,1,1,2.034039351851852,False,False
p10051,6,p10051_s0007,p10051_s0008,1,2,1.081412037037037,False,False
p10051,7,p10051_s0008,p10051_s0009,2,1,0.7063657407407408,False,False
p10051,8,p10051_s0009,p10051_s0010,1,2,0.08619212962962963,False,False
p10051,9,p10051_s0010,p10051_s0011,2,1,0.8347222222222223,False,False
p10051,10,p10051_s0011,p10051_s0012,1,2,0.9290277777777778,False,False
p10052,0,p10052_s0001,p10052_s0002,0,1,0.6060532407407407,True,False
p10053,0,p10053_s0001,p10053_s0002,0,2,101.5825462962963,False,False
p10053,1,p10053_s0002,p10053_s0003,2,2,56.71797453703704,False,False
p10053,2,p10053_s0003,p10053_s0004,2,2,0.5718518518518518,True,False
p10053,3,p10053_s0004,p10053_s0005,2,1,0.9892824074074074,True,False
p10053,4,p10053_s0005,p10053_s0006,1,1,0.25527777777777777,True,False
p10053,5,p10053_s0006,p10053_s0007,1,2,0.20925925925925926,True,False
p10053,6,p10053_s0007,p10053_s0008,2,1,0.5633680555555556,True,False
p10053,7,p10053_s0008,p10053_s0009,1,2,0.9525578703703703,True,False
p10053,8,p10053_s0009,p10053_s0010,2,1,12.944305555555555,True,False
p10053,9,p10053_s0010,p10053_s0011,1,1,0.36005787037037035,False,False
p10053,10,p10053_s0011,p10053_s0012,1,2,0.16434027777777777,False,False
p10053,11,p10053_s0012,p10053_s0013,2,1,0.48539351851851853,False,False
p10053,12,p10053_s0013,p10053_s0014,1,1,0.026724537037037036,False,False
p10053,13,p10053_s0014,p10053_s0015,1,1,32.89707175925926,False,False
p10054,0,p10054_s0001,p10054_s0002,0,4,161.07980324074074,False,False
p10054,1,p10054_s0002,p10054_s0003,4,4,0.0001388888888888889,False,False
p10057,0,p10057_s0001,p10057_s0002,0,4,106.05094907407407,False,False
p10057,1,p10057_s0002,p10057_s0003,4,2,61.0484375,False,False
p10057,2,p10057_s0003,p10057_s0004,2,1,0.10585648148148148,True,False
p10057,3,p10057_s0004,p10057_s0005,1,3,0.05053240740740741,True,False
p10057,4,p10057_s0005,p10057_s0006,3,1,0.10099537037037037,True,False
p10057,5,p10057_s0006,p10057_s0007,1,2,0.07547453703703703,True,False
p10057,6,p10057_s0007,p10057_s0008,2,1,0.02045138888888889,True,False
p10057,7,p10057_s0008,p10057_s0009,1,2,0.6405092592592593,True,False
p10057,8,p10057_s0009,p10057_s0010,2,1,0.13744212962962962,True,False
p10057,9,p10057_s0010,p10057_s0011,1,1,0.04667824074074074,True,False
p10057,10,p10057_s0011,p10057_s0012,1,2,0.44178240740740743,True,False
p10057,11,p10057_s0012,p10057_s0013,2,2,0.05987268518518519,True,False
p10057,12,p10057_s0013,p10057_s0014,2,1,0.1288888888888889,True,False
p10057,13,p10057_s0014,p10057_s0015,1,1,0.060613425925925925,True,False
p10057,14,p10057_s0015,p10057_s0016,1,1,0.10059027777777778,True,False
p10057,15,p10057_s0016,p10057_s0017,1,2,0.002361111111111111,True,False
p10057,16,p10057_s0017,p10057_s0018,2,1,0.012569444444444444,True,False
p10057,17,p10057_s0018,p10057_s0019,1,2,0.037488425925925925,True,False
p10057,18,p10057_s0019,p10057_s0020,2,2,0.023958333333333335,True,False
p10058,0,p10058_s0001,p10058_s0002,0,1,9.5978125,False,False
p10059,0,p10059_s0001,p10059_s0002,0,2,0.42885416666666665,False,False
p10059,1,p10059_s0002,p10059_s0003,2,1,0.17364583333333333,False,False
p10059,2,p10059_s0003,p10059_s0004,1,2,0.2308449074074074,False,False
p10059,3,p10059_s0004,p10059_s0005,2,2,0.3707523148148148,False,False
p10059,4,p10059_s0005,p10059_s0006,2,2,0.12868055555555555,False,False
p10059,5,p10059_s0006,p10059_s0007,2,1,0.15208333333333332,False,False
p10059,6,p10059_s0007,p10059_s0008,1,2,0.07383101851851852,False,False
p10059,7,p10059_s0008,p10059_s0009,2,2,0.3056828703703704,False,False
p10059,8,p10059_s0009,p10059_s0010,2,1,0.5360069444444444,False,False
p10059,9,p10059_s0010,p10059_s0011,1,1,0.02546296296296296,False,False
p10059,10,p10059_s0011,p10059_s0012,1,2,0.02056712962962963,False,False
p10059,11,p10059_s0012,p10059_s0013,2,2,0.0346875,False,False
p10059,12,p10059_s0013,p10059_s0014,2,4,8.824016203703703,False,False
p10059,13,p10059_s0014,p10059_s0015,4,2,0.18878472222222223,False,False
p10059,14,p10059_s0015,p10059_s0016,2,2,0.0002199074074074074,False,False
p10059,15,p10059_s0016,p10059_s0017,2,4,2.620439814814815,False,False
p10059,16,p10059_s0017,p10059_s0018,4,4,16.57721064814815,False,False
p10059,17,p10059_s0018,p10059_s0019,4,2,32.869849537037034,False,False
p10059,18,p10059_s0019,p10059_s0020,2,2,0.6254513888888888,False,False
p10059,19,p10059_s0020,p10059_s0021,2,4,5.309166666666667,False,False
p10059,20,p10059_s0021,p10059_s0022,4,2,2.0012731481481483,False,False
p10059,21,p10059_s0022,p10059_s0023,2,4,23.44212962962963,False,False
p10059,22,p10059_s0023,p10059_s0024,4,4,62.51059027777778,False,False
p1006,0,p1006_s0001,p1006_s0002,0,1,0.7443402777777778,False,False
p10060,0,p10060_s0001,p10060_s0002,3,1,0.1426388888888889,False,False
p10060,1,p10060_s0002,p10060_s0003,1,1,0.4635532407407407,False,False
p10060,2,p10060_s0003,p10060_s0004,1,1,3.0278819444444443,False,False
p10060,3,p10060_s0004,p10060_s0005,1,1,0.30868055555555557,False,False
p10060,4,p10060_s0005,p10060_s0006,1,1,2.012164351851852,False,False
p10060,5,p10060_s0006,p10060_s0007,1,1,0.04078703703703704,False,False
p10060,6,p10060_s0007,p10060_s0008,1,3,0.5129282407407407,False,False
p10060,7,p10060_s0008,p10060_s0009,3,3,11.656574074074074,False,False
p10060,8,p10060_s0009,p10060_s0010,3,4,0.0009375,False,False
p10061,0,p10061_s0001,p10061_s0002,0,2,83.61815972222222,False,False
p10061,1,p10061_s0002,p10061_s0003,2,2,91.79988425925926,False,False
p10062,0,p10062_s0001,p10062_s0002,0,1,2.2155324074074074,True,False
p10063,0,p10063_s0001,p10063_s0002,0,4,163.58959490740742,False,False
p10064,0,p10064_s0001,p10064_s0002,2,2,0.9802430555555556,False,False
p10064,1,p10064_s0002,p10064_s0003,2,3,2.165960648148148,False,False
p10064,2,p10064_s0003,p10064_s0004,3,1,2.0716319444444444,False,False
p10064,3,p10064_s0004,p10064_s0005,1,1,0.8145023148148148,False,False
p10064,4,p10064_s0005,p10064_s0006,1,1,0.4066898148148148,False,False
p10064,5,p10064_s0006,p10064_s0007,1,4,7.687824074074074,False,False
p10066,0,p10066_s0001,p10066_s0002,0,3,91.89217592592593,False,False
p10066,1,p10066_s0002,p10066_s0003,3,4,0.01357638888888889,False,False
p10066,2,p10066_s0003,p10066_s0004,4,1,7.052175925925926,False,False
p10066,3,p10066_s0004,p10066_s0005,1,2,70.58217592592592,False,False
